date,elapsed_time,user_time,sys_time,max_memory
2020-06-24,11.861347198486328,204.45,2.73,11949367296
2020-06-25,10.593089580535889,132.95,2.14,9613058048
2020-06-26,10.27886152267456,98.53,1.88,10260619264
2020-06-27,9.589673042297363,45.62,1.12,6117588992
2020-06-28,9.159378051757812,40.76,1.02,5798825984
2020-06-29,11.625300407409668,177.04,2.63,12881428480
2020-06-30,10.993709087371826,192.33,2.87,18604064768
2020-07-01,11.027203798294067,151.3,2.32,10427068416
2020-07-02,14.480457067489624,431.71,4.32,21467021312
2020-07-03,10.06040334701538,66.77,1.56,6579093504
2020-07-04,10.028798818588257,67.07,1.49,6269435904
2020-07-05,8.995400667190552,41.71,1.16,6427062272
2020-07-06,10.373828887939453,107.96,1.94,10684825600
2020-07-07,11.626119613647461,213.09,3.07,15581917184
2020-07-08,10.606324911117554,102.93,1.96,10241826816
2020-07-09,9.604434490203857,58.37,1.36,7870558208
2020-07-10,9.827399730682373,70.02,1.49,8395456512
2020-07-11,9.67407512664795,88.09,1.72,9409077248
2020-07-12,9.345439910888672,75.8,1.53,10263789568
2020-07-13,11.436398267745972,107.81,2.05,9632366592
2020-07-14,10.880973815917969,140.67,2.36,12685189120
2020-07-15,13.802282810211182,256.05,3.18,15416651776
2020-07-16,11.82124137878418,157.71,2.45,11844775936
2020-07-17,12.425596475601196,194.9,2.98,13653020672
2020-07-18,11.60199236869812,116.26,2.11,13164896256
2020-07-19,9.619406461715698,49.06,1.31,5930868736
2020-07-20,11.663459777832031,94.45,1.88,9181679616
2020-07-21,11.943401098251343,142.3,2.44,12231655424
2020-07-22,10.943934202194214,96.04,1.83,8954470400
2020-07-23,12.675804138183594,145.19,2.34,11950161920
2020-07-24,11.671750545501709,154.8,2.57,13512433664
2020-07-25,10.574753046035767,47.87,1.42,5941850112
2020-07-26,10.295085668563843,51.93,1.28,6924697600
2020-07-27,12.212404251098633,117.27,2.15,9425813504
2020-07-28,11.541409015655518,106.91,2.06,8594026496
2020-07-29,11.858530521392822,126.82,2.27,9449971712
2020-07-30,11.205174922943115,116.87,2.02,10086846464
2020-07-31,10.48498821258545,76.69,1.72,9193029632
2020-08-01,10.267849206924438,45.73,1.44,6268432384
2020-08-02,10.793246984481812,98.46,1.85,9321410560
2020-08-03,12.016599893569946,144.27,2.3,11756437504
2020-08-04,11.894421577453613,174.37,2.65,12579475456
2020-08-05,12.193785667419434,229.58,3.22,17351225344
2020-08-06,13.899750232696533,269.08,3.73,22002909184
2020-08-07,11.393627882003784,80.72,1.68,8500740096
2020-08-08,10.975162267684937,47.14,1.22,6515261440
2020-08-09,11.3606276512146,106.9,1.99,10877128704
2020-08-10,13.507015228271484,199.56,2.84,12680368128
2020-08-11,12.927524089813232,202.69,3.04,16167301120
2020-08-12,12.133096933364868,186.04,2.82,15044538368
2020-08-13,13.063514947891235,159.49,2.55,13576085504
2020-08-14,11.6664400100708,136.77,2.4,12357857280
2020-08-15,9.822633743286133,58.23,1.46,7635832832
2020-08-16,9.945547819137573,77.83,1.51,9283809280
2020-08-17,16.041501998901367,316.93,3.91,19664039936
2020-08-18,15.557427883148193,315.82,3.83,19325837312
2020-08-19,12.632621049880981,177.72,2.72,14855352320
2020-08-20,15.167124032974243,273.22,3.66,20086898688
2020-08-21,14.918880224227905,342.59,3.89,23468335104
2020-08-22,10.651204347610474,60.95,1.36,7877001216
2020-08-23,10.117679119110107,56.41,1.32,7509893120
2020-08-24,15.211998224258423,387.78,4.18,18806890496
2020-08-25,14.142109155654907,229.98,3.22,16506511360
2020-08-26,15.760804891586304,488.37,5.29,24425717760
2020-08-27,13.998000621795654,250.4,3.14,16006377472
2020-08-28,13.809135437011719,204.19,2.94,13389180928
2020-08-29,12.802727937698364,89.03,1.87,9578987520
2020-08-30,14.241833209991455,198.16,3.14,17831129088
2020-08-31,18.14343023300171,416.29,4.74,23671123968
2020-09-01,16.86757469177246,447.81,5.07,24268402688
2020-09-02,14.206813097000122,224.03,3.29,18594131968
2020-09-03,16.409154415130615,333.79,4.0,19752632320
2020-09-04,13.70846676826477,210.11,2.94,15731798016
2020-09-05,12.35583209991455,62.17,1.32,8011583488
2020-09-06,10.494603395462036,31.81,0.95,5836881920
2020-09-07,15.249693870544434,290.33,3.67,18901409792
2020-09-08,15.595011711120605,235.57,3.32,18716692480
2020-09-09,17.413184881210327,385.42,4.63,20307427328
2020-09-10,21.10644221305847,811.35,7.22,27602882560
2020-09-11,13.24869155883789,225.65,3.16,18965135360
2020-09-12,9.877758264541626,30.61,1.0,6429470720
2020-09-13,11.091594457626343,38.2,1.08,6428471296
2020-09-14,14.242260694503784,149.11,2.56,11579547648
2020-09-15,15.359168529510498,341.29,3.87,19632009216
2020-09-16,20.28353524208069,461.29,5.54,17234894848
2020-09-17,15.372632265090942,143.38,2.5,13405478912
2020-09-18,12.965551137924194,153.28,2.49,13607456768
2020-09-19,13.165366172790527,154.34,2.46,10904788992
2020-09-20,14.246835947036743,163.29,2.6,12974628864
2020-09-21,17.036324977874756,398.58,4.66,18843639808
2020-09-22,13.373435020446777,140.2,2.51,9582804992
2020-09-23,20.095278024673462,589.17,6.23,19202785280
2020-09-24,26.634955644607544,826.08,7.83,20915363840
2020-09-25,18.142635107040405,408.9,4.83,20809154560
2020-09-26,12.51309847831726,60.9,1.4,7184351232
2020-09-27,13.984065771102905,117.04,2.11,7927001088
2020-09-28,13.762452125549316,146.3,2.38,9920151552
2020-09-29,13.96268892288208,178.7,2.92,12119646208
2020-09-30,18.404927253723145,441.94,5.17,22463737856
2020-10-01,22.260119676589966,749.31,7.72,34044067840
2020-10-02,17.02916669845581,290.46,4.09,14751989760
2020-10-03,18.583518743515015,423.26,4.56,17163448320
2020-10-04,15.410259008407593,117.33,2.04,8903143424
2020-10-05,22.864867448806763,839.28,7.39,24866570240
2020-10-06,21.76097869873047,718.63,7.4,24775856128
2020-10-07,23.224429607391357,678.72,6.59,19624521728
2020-10-08,17.690794229507446,272.83,3.82,11705180160
2020-10-09,17.81930112838745,337.73,4.02,14208634880
2020-10-10,15.18850326538086,160.22,2.59,11769946112
2020-10-11,15.767691135406494,204.38,2.99,11950366720
2020-10-12,22.241610527038574,638.52,6.68,18873741312
2020-10-13,18.3697292804718,437.13,5.03,18280275968
2020-10-14,19.98055934906006,553.69,6.19,19353550848
2020-10-15,31.895428895950317,2003.51,13.82,46443958272
2020-10-16,18.648626804351807,437.89,4.97,21637242880
2020-10-17,17.74113893508911,362.67,4.41,13524852736
2020-10-18,14.026594400405884,124.7,2.23,9499492352
2020-10-19,23.056843280792236,712.53,7.5,22634799104
2020-10-20,26.6294105052948,970.89,9.09,22851489792
2020-10-21,34.933478355407715,2133.33,15.22,45468573696
2020-10-22,31.685043334960938,1516.43,12.03,32319664128
2020-10-23,20.43526601791382,546.39,5.9,22385152000
2020-10-24,18.914915323257446,503.01,5.43,18350526464
2020-10-25,14.20490574836731,156.94,2.61,9766359040
2020-10-26,28.47339701652527,1249.13,10.75,34094014464
2020-10-27,20.771217107772827,593.22,6.02,19317452800
2020-10-28,19.816413402557373,358.52,4.23,18266546176
2020-10-29,22.27155613899231,828.4,7.71,25484468224
2020-10-30,21.694895029067993,554.65,6.02,21822734336
2020-10-31,16.459208965301514,227.22,3.09,12744388608
2020-11-01,33.69427275657654,2068.62,13.94,43163107328
2020-11-02,39.93442916870117,2726.73,18.94,43608076288
2020-11-03,26.368771076202393,1183.32,9.65,29249466368
2020-11-04,34.37505602836609,1775.95,13.57,38761721856
2020-11-05,35.93635582923889,2198.89,14.79,43956527104
2020-11-06,25.672820329666138,1087.02,8.95,39746920448
2020-11-07,25.442786693572998,1065.36,9.23,25792929792
2020-11-08,37.03743815422058,1969.95,13.97,33965342720
2020-11-09,33.491645097732544,1989.61,14.23,45393637376
2020-11-10,25.61015510559082,1059.12,9.19,29044436992
2020-11-11,34.822367668151855,1901.48,14.17,36033986560
2020-11-12,32.809553146362305,1849.44,13.64,41930792960
2020-11-13,43.2259955406189,3322.94,19.98,57512484864
2020-11-14,37.92109823226929,2471.54,17.67,44980490240
2020-11-15,29.59303069114685,1030.68,9.15,27372519424
2020-11-16,25.50451946258545,1000.84,8.54,33018589184
2020-11-17,32.82419562339783,1544.88,11.84,38866051072
2020-11-18,43.764190912246704,3221.72,20.19,49537437696
2020-11-19,22.286925077438354,639.14,6.24,26211860480
2020-11-20,30.31852102279663,1822.87,12.98,48062287872
2020-11-21,26.681074380874634,743.26,7.12,23426011136
2020-11-22,28.58389186859131,1142.38,10.0,26367696896
2020-11-23,31.088829040527344,1427.74,11.12,34763079680
2020-11-24,24.033177137374878,694.27,6.63,28840853504
2020-11-25,27.650652170181274,1002.11,8.28,29386137600
2020-11-26,24.4483699798584,585.5,6.22,21207736320
2020-11-27,29.234187364578247,1466.1,10.71,39691329536
2020-11-28,22.939514875411987,489.85,5.16,24949248000
2020-11-29,22.756027221679688,471.18,5.15,21696602112
2020-11-30,31.540518760681152,2257.0,15.02,50796818432
2020-12-01,37.440282583236694,2912.63,17.46,54517338112
2020-12-02,35.52372360229492,2532.43,16.46,56710381568
2020-12-03,28.8720965385437,1103.21,9.8,33828003840
2020-12-04,25.25921392440796,1180.78,9.44,38599835648
2020-12-05,21.83655548095703,587.76,6.31,21977075712
2020-12-06,27.505210876464844,1002.44,8.99,32287916032
2020-12-07,35.7405219078064,2135.74,15.23,46573404160
2020-12-08,30.23618483543396,1637.7,12.34,39153729536
2020-12-09,41.08543515205383,3439.05,19.99,69214666752
2020-12-10,54.10772085189819,4545.45,25.67,71041691648
2020-12-11,62.11396527290344,6284.11,32.25,89601708032
2020-12-12,61.036357164382935,6024.09,30.19,90341416960
2020-12-13,43.12730956077576,3045.91,18.13,60529713152
2020-12-14,67.59517693519592,6572.64,34.81,101901983744
2020-12-15,67.61398148536682,6906.06,35.55,105673760768
2020-12-16,55.240620613098145,5240.39,28.28,80307908608
2020-12-17,46.75328874588013,3421.65,20.75,63354482688
2020-12-18,47.080763816833496,2836.67,18.16,50120990720
2020-12-19,40.720816135406494,2627.07,17.69,61860364288
2020-12-20,33.32990384101868,1804.61,13.29,48065224704
2020-12-21,47.04154348373413,3688.82,22.69,76235816960
2020-12-22,32.12360501289368,1100.3,9.11,27058130944
2020-12-23,31.396714210510254,1033.09,9.3,37848485888
2020-12-24,29.498833656311035,1137.1,9.73,34248237056
2020-12-25,26.505598783493042,459.8,4.75,17611976704
2020-12-26,33.341758012771606,1530.38,11.81,28397596672
2020-12-27,32.744303941726685,1822.98,13.99,49446105088
2020-12-28,39.04767394065857,2531.08,16.15,53213118464
2020-12-29,51.193570613861084,3291.93,21.16,47004803072
2020-12-30,36.77625608444214,2276.49,15.34,49285029888
2021-01-01,32.123101234436035,1201.79,9.83,31598407680
2021-01-02,47.97050499916077,3198.02,21.68,44917465088
2021-01-03,50.57664179801941,3319.64,22.07,50087469056
2021-01-04,53.88599896430969,4562.05,27.38,60262748160
2021-01-05,56.817132234573364,4615.42,27.78,57587617792
2021-01-06,44.700857400894165,2720.3,18.12,51222786048
2021-01-07,50.28973460197449,3227.75,21.79,56815992832
2021-01-08,51.380910873413086,3505.29,22.87,56496328704
2021-01-09,56.922842502593994,4960.04,30.73,61876387840
2021-01-10,46.79963517189026,3387.36,21.28,56714268672
2021-01-11,65.49313235282898,5970.0,34.1,68694691840
2021-01-12,76.5450484752655,7560.96,42.95,78468898816
2021-01-13,57.596579790115356,4972.51,29.73,71939457024
2021-01-14,57.63182091712952,4640.35,29.5,64818647040
2021-01-15,67.014315366745,6034.66,36.05,67605573632
2021-01-16,62.825356006622314,5755.76,33.27,76420366336
2021-01-17,57.943700313568115,4640.2,29.85,76882264064
2021-01-18,64.45357465744019,6005.3,36.32,74859937792
2021-01-19,63.13830256462097,5285.57,31.54,76311834624
2021-01-20,56.68831515312195,4818.39,29.14,81175179264
2021-01-21,51.943832874298096,4320.73,27.86,72140431360
2021-01-22,58.434903383255005,5306.11,34.11,74951917568
2021-01-23,58.508204221725464,4810.8,29.31,84065751040
2021-01-24,58.36387014389038,5232.05,29.59,84557877248
2021-01-25,120.95329809188843,14031.08,76.28,96728416256
2021-01-26,93.82506442070007,10120.46,56.59,94950612992
2021-01-27,105.91011214256287,12269.77,68.65,96868261888
2021-01-28,90.6889591217041,10005.35,55.2,108868018176
2021-01-29,105.26933193206787,11583.39,65.4,108168798208
2021-01-30,77.87609052658081,8189.06,47.98,102813478912
2021-01-31,61.37208700180054,5637.11,31.68,92363911168
2021-02-01,102.41162991523743,12004.43,59.6,110133772288
2021-02-02,75.82227230072021,8100.78,41.68,107520266240
2021-02-03,80.91821527481079,8720.45,43.98,104562958336
2021-02-04,92.89082932472229,9647.96,50.19,106032627712
2021-02-05,65.26420021057129,6474.52,34.5,97910136832
2021-02-06,71.04629135131836,7354.57,38.6,107187920896
2021-02-07,78.67329549789429,8580.36,44.86,109865320448
2021-02-08,140.89952731132507,17363.43,81.18,116584599552
2021-02-09,119.3534643650055,15212.23,70.4,122521853952
2021-02-10,117.30914688110352,14548.5,69.29,113905012736
2021-02-11,115.66405844688416,13931.18,65.14,131487240192
2021-02-12,111.18123483657837,13091.2,62.95,123203989504
2021-02-13,109.75635743141174,13348.96,60.33,125720162304
2021-02-14,99.41989660263062,11672.69,55.02,122325131264
2021-02-15,151.5304775238037,19957.83,89.88,126394933248
2021-02-16,148.08590412139893,19284.96,84.84,134156070912
2021-02-17,109.61813306808472,13015.9,58.7,116033581056
2021-02-18,98.32656669616699,11577.15,52.95,130647396352
2021-02-19,110.84120774269104,12670.61,56.54,126229684224
2021-02-20,104.49616146087646,12522.46,55.11,138731966464
2021-02-21,116.87460899353027,14002.64,62.68,134170853376
2021-02-22,142.2324719429016,17656.08,75.02,145526022144
2021-02-23,121.46393465995789,13907.68,60.57,131508711424
2021-02-24,155.89603447914124,19709.67,80.89,126389293056
2021-02-25,161.22756242752075,20470.58,86.85,136096485376
2021-02-26,139.9505627155304,17387.1,72.29,137487020032
2021-02-27,122.97329926490784,13446.29,56.53,134995492864
2021-02-28,111.70899271965027,13733.63,56.83,139952812032
2021-03-01,187.7021336555481,25342.86,101.61,141437681664
2021-03-02,163.3321192264557,21531.01,85.26,140703141888
2021-03-03,177.60054850578308,23416.82,91.39,161536339968
2021-03-04,145.94412326812744,18347.2,73.79,147972186112
2021-03-05,133.45383048057556,16599.64,66.74,152045862912
2021-03-06,110.5500922203064,12205.88,49.3,132962222080
2021-03-07,119.93179130554199,14441.44,56.6,159256375296
2021-03-08,187.1553032398224,24312.08,93.76,162314072064
2021-03-09,167.56395983695984,21145.68,81.54,150168936448
2021-03-10,197.39163422584534,26399.23,100.35,152122753024
2021-03-11,203.91414332389832,27312.21,100.86,165955768320
2021-03-12,218.1613540649414,30363.45,110.6,148404514816
2021-03-13,178.87544655799866,22670.3,83.4,165314523136
2021-03-14,155.926753282547,19808.03,73.81,146140807168
2021-03-15,234.26475524902344,31692.17,115.33,148763156480
2021-03-16,219.92754650115967,29539.31,105.37,155091873792
2021-03-17,165.0112817287445,20844.57,74.94,145715339264
2021-03-18,177.391667842865,22892.87,82.64,160045862912
2021-03-19,150.37918090820312,18645.47,68.89,163344179200
2021-03-20,163.4892168045044,19493.08,71.15,163600904192
2021-03-21,177.44468569755554,22735.49,80.22,169937698816
2021-03-22,233.37660217285156,31434.83,109.4,165429166080
2021-03-23,182.492577791214,23567.65,84.14,162274177024
2021-03-24,196.5629439353943,26135.26,90.53,176273051648
2021-03-25,225.67454195022583,30906.45,105.02,195606712320
2021-03-26,164.85486125946045,20052.58,71.34,144168419328
2021-03-27,162.39315819740295,19735.63,68.26,160000630784
2021-03-28,146.09604501724243,16466.99,59.15,141387489280
2021-03-29,224.81365942955017,29406.75,97.13,175934476288
2021-03-30,229.34507274627686,30421.16,100.3,200106872832
2021-03-31,219.46344780921936,29330.61,95.85,170883473408
2021-04-01,301.7181119918823,42877.42,133.79,179846250496
2021-04-02,221.9003210067749,29417.83,94.71,180630110208
2021-04-03,222.10418272018433,29057.85,92.39,201682599936
2021-04-04,182.00003695487976,23110.61,72.98,167751991296
2021-04-05,235.98516631126404,31262.42,96.79,187507265536
2021-04-06,239.81336426734924,31723.84,97.17,190770987008
2021-04-07,247.1584756374359,33106.13,98.79,218826506240
2021-04-08,204.28493738174438,25823.97,78.06,185432018944
2021-04-09,225.09563374519348,28124.58,85.78,171169030144
2021-04-10,200.40047407150269,26101.65,77.75,196621987840
2021-04-11,170.04477882385254,20669.84,64.52,149279764480
2021-04-12,218.86147665977478,30072.33,89.45,191911174144
2021-04-13,233.78065299987793,32006.03,92.77,210971037696
2021-04-14,238.23262286186218,32026.56,93.53,187350970368
2021-04-15,196.99154543876648,24171.15,71.79,163428519936
2021-04-16,173.31319308280945,21109.81,63.41,167503097856
2021-04-17,154.19221258163452,16966.97,53.38,147115110400
2021-04-18,114.12633895874023,10037.46,35.19,94689177600
2021-04-19,200.70971155166626,25470.81,74.65,166780059648
2021-04-20,180.7191903591156,21539.8,64.14,163894476800
2021-04-21,217.09708189964294,28331.46,80.23,188860604416
2021-04-22,203.6214280128479,26243.82,74.99,163417731072
2021-04-23,179.87692165374756,22081.82,63.17,156657655808
2021-04-24,125.45214748382568,12862.74,40.0,116229926912
2021-04-25,131.00199031829834,11404.65,38.04,102034128896
2021-04-26,238.28100442886353,32012.69,87.19,199775412224
2021-04-27,222.8153522014618,28765.35,79.64,189549568000
2021-04-28,203.2981276512146,24739.58,69.02,151236456448
2021-04-29,202.9563386440277,25105.49,68.58,160781197312
2021-04-30,177.54920387268066,19370.62,54.96,134415945728
2021-05-01,147.61970114707947,13988.79,42.71,122146877440
2021-05-02,101.97973656654358,8277.28,30.03,89598824448
2021-05-03,184.6825234889984,22747.39,62.86,175192997888
2021-05-04,204.65163898468018,25571.75,68.99,164284116992
2021-05-05,186.35004210472107,23356.52,64.1,170336911360
2021-05-06,197.96959805488586,25354.12,68.8,177446928384
2021-05-07,156.66318821907043,17185.51,49.72,124226809856
2021-05-08,131.0762848854065,10513.66,35.24,81055973376
2021-05-09,122.2865822315216,9783.1,34.16,90573742080
2021-05-10,215.99236822128296,28137.54,73.72,174103097344
2021-05-11,224.73776388168335,28735.12,74.15,193786335232
2021-05-12,199.98285746574402,23247.11,62.07,160095961088
2021-05-13,204.21623063087463,25411.1,65.61,165984886784
2021-05-14,152.46894693374634,14556.84,42.49,123534094336
2021-05-15,146.06961131095886,13366.28,39.21,127902691328
2021-05-16,121.41124963760376,8472.97,29.64,101964828672
2021-05-17,230.74513936042786,29354.37,76.35,193880514560
2021-05-18,174.1396496295929,19818.7,53.82,146771783680
2021-05-19,157.10437941551208,15787.42,45.85,110646521856
2021-05-20,154.76337933540344,15247.73,44.33,117169741824
2021-05-21,124.52676320075989,9872.46,33.41,86640807936
2021-05-22,118.9700288772583,5887.15,23.74,72472920064
2021-05-23,101.85242080688477,3819.07,17.26,40170774528
2021-05-24,253.42091822624207,34109.51,85.24,240416784384
2021-05-25,122.60339689254761,8722.76,30.33,76063150080
2021-05-26,133.81887817382812,9437.31,34.08,85400080384
2021-05-27,114.65285134315491,7309.69,28.3,69213462528
